card_number,set,set_card_number,player,team,notes,parallel
860,Base Autograph Cards,BA-OW,Ollie Watkins,Aston Villa,,Black /10
860,Base Autograph Cards,BA-OW,Ollie Watkins,Aston Villa,,Black Mini-Diamonds /10
860,Base Autograph Cards,BA-OW,Ollie Watkins,Aston Villa,,Black Sparkle /10
860,Base Autograph Cards,BA-OW,Ollie Watkins,Aston Villa,,Red /5
860,Base Autograph Cards,BA-OW,Ollie Watkins,Aston Villa,,Red Mini-Diamonds /5
860,Base Autograph Cards,BA-OW,Ollie Watkins,Aston Villa,,Red Sparkle /5
860,Base Autograph Cards,BA-OW,Ollie Watkins,Aston Villa,,FoilFractor 1/1
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Base
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Purple /199
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Blue /150
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Blue Sparkle /150
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Green /99
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Green Mini-Diamonds /99
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Green Sparkle /99
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Black & White /75
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Black & White Mini-Diamonds /75
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Black & White Sparkle /75
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Gold /50
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Gold Mini-Diamonds /50
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Gold Sparkle /50
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Netbuster /38
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Orange /25
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Orange Mini-Diamonds /25
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Orange Sparkle /25
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Black /10
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Black Mini-Diamonds /10
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Black Sparkle /10
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Red /5
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Red Mini-Diamonds /5
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,Red Sparkle /5
861,Base Autograph Cards,BA-AT,Adrien Truffert,AFC Bournemouth,,FoilFractor 1/1
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Base
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Purple /199
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Blue /150
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Blue Sparkle /150
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Green /99
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Green Mini-Diamonds /99
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Green Sparkle /99
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Black & White /75
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Black & White Mini-Diamonds /75
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Black & White Sparkle /75
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Gold /50
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Gold Mini-Diamonds /50
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Gold Sparkle /50
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Netbuster /38
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Orange /25
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Orange Mini-Diamonds /25
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Orange Sparkle /25
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Black /10
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Black Mini-Diamonds /10
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Black Sparkle /10
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Red /5
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Red Mini-Diamonds /5
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,Red Sparkle /5
862,Base Autograph Cards,BA-TAD,Tyler Adams,AFC Bournemouth,,FoilFractor 1/1
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Base
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Purple /199
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Blue /150
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Blue Sparkle /150
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Green /99
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Green Mini-Diamonds /99
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Green Sparkle /99
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Black & White /75
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Black & White Mini-Diamonds /75
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Black & White Sparkle /75
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Gold /50
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Gold Mini-Diamonds /50
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Gold Sparkle /50
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Netbuster /38
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Orange /25
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Orange Mini-Diamonds /25
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Orange Sparkle /25
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Black /10
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Black Mini-Diamonds /10
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Black Sparkle /10
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Red /5
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Red Mini-Diamonds /5
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,Red Sparkle /5
863,Base Autograph Cards,BA-LC,Lewis Cook,AFC Bournemouth,,FoilFractor 1/1
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Base
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Purple /199
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Blue /150
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Blue Sparkle /150
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Green /99
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Green Mini-Diamonds /99
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Green Sparkle /99
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Black & White /75
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Black & White Mini-Diamonds /75
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Black & White Sparkle /75
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Gold /50
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Gold Mini-Diamonds /50
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Gold Sparkle /50
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Netbuster /38
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Orange /25
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Orange Mini-Diamonds /25
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Orange Sparkle /25
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Black /10
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Black Mini-Diamonds /10
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Black Sparkle /10
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Red /5
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Red Mini-Diamonds /5
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,Red Sparkle /5
864,Base Autograph Cards,BA-ASC,Alex Scott,AFC Bournemouth,,FoilFractor 1/1
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Base
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Purple /199
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Blue /150
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Blue Sparkle /150
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Green /99
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Green Mini-Diamonds /99
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Green Sparkle /99
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Black & White /75
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Black & White Mini-Diamonds /75
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Black & White Sparkle /75
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Gold /50
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Gold Mini-Diamonds /50
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Gold Sparkle /50
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Netbuster /38
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Orange /25
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Orange Mini-Diamonds /25
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Orange Sparkle /25
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Black /10
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Black Mini-Diamonds /10
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Black Sparkle /10
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Red /5
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Red Mini-Diamonds /5
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,Red Sparkle /5
865,Base Autograph Cards,BA-MTA,Marcus Tavernier,AFC Bournemouth,,FoilFractor 1/1
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Base
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Purple /199
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Blue /150
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Blue Sparkle /150
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Green /99
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Green Mini-Diamonds /99
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Green Sparkle /99
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Black & White /75
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Black & White Mini-Diamonds /75
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Black & White Sparkle /75
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Gold /50
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Gold Mini-Diamonds /50
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Gold Sparkle /50
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Netbuster /38
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Orange /25
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Orange Mini-Diamonds /25
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Orange Sparkle /25
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Black /10
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Black Mini-Diamonds /10
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Black Sparkle /10
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Red /5
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Red Mini-Diamonds /5
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,Red Sparkle /5
866,Base Autograph Cards,BA-BGD,Ben Gannon-Doak,AFC Bournemouth,,FoilFractor 1/1
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Base
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Purple /199
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Blue /150
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Blue Sparkle /150
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Green /99
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Green Mini-Diamonds /99
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Green Sparkle /99
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Black & White /75
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Black & White Mini-Diamonds /75
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Black & White Sparkle /75
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Gold /50
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Gold Mini-Diamonds /50
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Gold Sparkle /50
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Netbuster /38
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Orange /25
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Orange Mini-Diamonds /25
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Orange Sparkle /25
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Black /10
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Black Mini-Diamonds /10
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Black Sparkle /10
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Red /5
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Red Mini-Diamonds /5
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,Red Sparkle /5
867,Base Autograph Cards,BA-AAD,Amine Adli,AFC Bournemouth,,FoilFractor 1/1
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Base
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Purple /199
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Blue /150
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Blue Sparkle /150
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Green /99
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Green Mini-Diamonds /99
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Green Sparkle /99
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Black & White /75
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Black & White Mini-Diamonds /75
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Black & White Sparkle /75
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Gold /50
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Gold Mini-Diamonds /50
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Gold Sparkle /50
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Netbuster /38
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Orange /25
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Orange Mini-Diamonds /25
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Orange Sparkle /25
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Black /10
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Black Mini-Diamonds /10
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Black Sparkle /10
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Red /5
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Red Mini-Diamonds /5
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,Red Sparkle /5
868,Base Autograph Cards,BA-EVA,Evanilson,AFC Bournemouth,,FoilFractor 1/1
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Base
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Purple /199
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Blue /150
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Blue Sparkle /150
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Green /99
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Green Mini-Diamonds /99
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Green Sparkle /99
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Black & White /75
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Black & White Mini-Diamonds /75
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Black & White Sparkle /75
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Gold /50
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Gold Mini-Diamonds /50
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Gold Sparkle /50
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Netbuster /38
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Orange /25
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Orange Mini-Diamonds /25
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Orange Sparkle /25
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Black /10
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Black Mini-Diamonds /10
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Black Sparkle /10
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Red /5
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Red Mini-Diamonds /5
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,Red Sparkle /5
869,Base Autograph Cards,BA-CK,Caoimhín Kelleher,Brentford,,FoilFractor 1/1
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Base
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Purple /199
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Blue /150
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Blue Sparkle /150
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Green /99
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Green Mini-Diamonds /99
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Green Sparkle /99
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Black & White /75
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Black & White Mini-Diamonds /75
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Black & White Sparkle /75
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Gold /50
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Gold Mini-Diamonds /50
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Gold Sparkle /50
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Netbuster /38
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Orange /25
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Orange Mini-Diamonds /25
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Orange Sparkle /25
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Black /10
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Black Mini-Diamonds /10
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Black Sparkle /10
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Red /5
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Red Mini-Diamonds /5
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,Red Sparkle /5
870,Base Autograph Cards,BA-VJ,Vitaly Janelt,Brentford,,FoilFractor 1/1
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Base
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Purple /199
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Blue /150
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Blue Sparkle /150
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Green /99
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Green Mini-Diamonds /99
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Green Sparkle /99
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Black & White /75
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Black & White Mini-Diamonds /75
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Black & White Sparkle /75
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Gold /50
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Gold Mini-Diamonds /50
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Gold Sparkle /50
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Netbuster /38
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Orange /25
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Orange Mini-Diamonds /25
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Orange Sparkle /25
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Black /10
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Black Mini-Diamonds /10
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Black Sparkle /10
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Red /5
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Red Mini-Diamonds /5
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,Red Sparkle /5
871,Base Autograph Cards,BA-YY,Yegor Yarmolyuk,Brentford,,FoilFractor 1/1
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Base
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Purple /199
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Blue /150
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Blue Sparkle /150
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Green /99
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Green Mini-Diamonds /99
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Green Sparkle /99
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Black & White /75
872,Base Autograph Cards,BA-KF,Kaye Furo,Brentford Rookie,,Black & White Mini-Diamonds /75
